IdSklep;Sklep;Data;WartoscsprzedazyBrutto;IloscdDkumentowSprzedazy;SredniaWartoscKoszyka;IloscIndeksow
3;003 - Sklep Los Angeles;2016-10-06;3118.09;86;36.26;302
3;003 - Sklep Los Angeles;2016-10-07;2996.63;77;38.92;162.9
3;003 - Sklep Los Angeles;2016-10-10;7370.99;225;32.76;608.45
3;003 - Sklep Los Angeles;2016-10-11;2692.44;77;34.97;215
3;003 - Sklep Los Angeles;2016-10-12;1471.73;72;20.44;157
3;003 - Sklep Los Angeles;2016-10-13;2854.52;104;27.45;249.6
3;003 - Sklep Los Angeles;2016-10-14;3957.38;123;32.17;322.45
3;003 - Sklep Los Angeles;2016-10-17;6105.61;178;34.3;497.3
3;003 - Sklep Los Angeles;2016-10-18;1418.84;59;24.05;174
3;003 - Sklep Los Angeles;2016-10-21;3303.69;90;36.71;246
3;003 - Sklep Los Angeles;2016-10-24;7144.01;171;41.78;416
3;003 - Sklep Los Angeles;2016-10-25;2730.27;92;29.68;224
3;003 - Sklep Los Angeles;2016-10-26;2160.37;76;28.43;208.6
3;003 - Sklep Los Angeles;2016-10-27;2575.72;118;21.83;239.75
3;003 - Sklep Los Angeles;2016-10-28;1392.23;55;25.31;104.4
3;003 - Sklep Los Angeles;2016-10-31;3930.58;152;25.86;373
3;003 - Sklep Los Angeles;2016-11-02;4674.74;110;42.5;302.9
3;003 - Sklep Los Angeles;2016-11-04;4329.98;138;31.38;316.8
3;003 - Sklep Los Angeles;2016-11-07;4571.78;134;34.12;302.4
3;003 - Sklep Los Angeles;2016-11-09;5918.73;202;29.3;482.7
3;003 - Sklep Los Angeles;2016-11-10;5080.28;175;29.03;420.6
3;003 - Sklep Los Angeles;2016-11-14;5525.19;201;27.49;598.5
3;003 - Sklep Los Angeles;2016-11-15;2548.15;72;35.39;186
3;003 - Sklep Los Angeles;2016-11-16;3433.99;119;28.86;290
3;003 - Sklep Los Angeles;2016-11-18;8316.16;208;39.98;652.3
3;003 - Sklep Los Angeles;2016-11-29;5121.42;182;28.14;495.8
3;003 - Sklep Los Angeles;2016-11-30;5850.52;173;33.82;561.5
3;003 - Sklep Los Angeles;2016-12-02;6251.12;205;30.49;528.9
3;003 - Sklep Los Angeles;2016-12-07;10619.32;367;28.94;1085.1
3;003 - Sklep Los Angeles;2016-12-08;1908.15;70;27.26;199
